Year,Date,State,Magnitude,Total
2011,Apr-11,TX,0,0
2011,Apr-11,LA,0,0
2011,Apr-11,LA,0,0
2011,Apr-11,LA,1,1
2011,Apr-11,LA,1,0
2011,Apr-11,LA,2,0
2011,Apr-11,LA,2,0
2011,Apr-11,LA,1,0
2011,Apr-11,LA,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,May-11,SD,0,0
2011,May-11,NE,0,0
2011,May-11,NE,0,0
2011,May-11,SD,1,0
2011,May-11,SD,0,0
2011,May-11,SD,0,0
2011,May-11,NE,0,0
2011,May-11,TX,0,0
2011,May-11,TX,0,0
2011,May-11,NE,1,0
2011,May-11,NE,1,0
2011,May-11,IA,0,0
2011,May-11,IA,1,0
2011,May-11,IA,1,0
2011,May-11,IA,0,0
2011,May-11,OK,0,0
2011,May-11,OK,1,0
2011,May-11,IA,0,0
2011,May-11,IA,0,0
2011,May-11,NE,0,0
2011,May-11,NE,0,0
2011,May-11,NE,0,0
2011,May-11,LA,0,0
2011,May-11,LA,0,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,OK,0,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,OK,0,0
2011,May-11,OK,0,0
2011,May-11,TX,0,0
2011,May-11,KS,0,0
2011,May-11,OK,1,0
2011,May-11,TX,0,0
2011,May-11,TX,0,0
2011,May-11,TX,0,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,OK,0,0
2011,May-11,KS,0,0
2011,May-11,OK,1,0
2011,May-11,OK,0,0
2011,May-11,OK,0,0
2011,May-11,OK,1,0
2011,May-11,KS,1,0
2011,May-11,TX,0,0
2011,May-11,KS,3,6
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,KS,1,0
2011,May-11,IA,2,3
2011,May-11,IA,2,0
2011,May-11,IA,0,0
2011,May-11,IA,0,0
2011,May-11,IA,1,0
2011,May-11,IA,0,0
2011,May-11,KS,0,0
2011,May-11,TX,0,0
2011,May-11,OK,2,0
2011,May-11,OK,1,0
2011,May-11,OK,3,2
2011,May-11,OK,1,0
2011,May-11,OK,0,0
2011,May-11,OK,1,0
2011,May-11,OK,2,0
2011,May-11,OK,0,0
2011,May-11,OK,2,12
2011,May-11,OK,1,0
2011,May-11,OK,1,0
2011,May-11,OK,0,0
2011,May-11,OK,0,0
2011,May-11,KS,0,0
2011,May-11,OK,3,3
2011,May-11,OK,3,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,OK,0,0
2011,May-11,OK,5,190
2011,May-11,OK,0,0
2011,May-11,KS,2,3
2011,May-11,OK,4,49
2011,May-11,KS,1,1
2011,May-11,KS,0,0
2011,May-11,OK,4,61
2011,May-11,KS,0,0
2011,May-11,OK,0,0
2011,May-11,TX,0,0
2011,May-11,OK,2,18
2011,May-11,KS,1,0
2011,May-11,OK,1,0
2011,May-11,KS,0,0
2011,May-11,OK,2,32
2011,May-11,TX,0,0
2011,May-11,OK,1,0
2011,May-11,OK,2,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,OK,1,0
2011,May-11,TX,0,0
2011,May-11,TX,0,0
2011,May-11,TX,0,0
2011,May-11,TX,0,0
2011,May-11,KS,0,0
2011,May-11,TX,2,0
2011,May-11,TX,1,0
2011,May-11,OK,2,0
2011,May-11,OK,2,0
2011,May-11,OK,1,0
2011,May-11,TX,0,0
2011,May-11,OK,1,0
2011,May-11,OK,1,0
2011,May-11,OK,0,0
2011,May-11,TX,0,0
2011,May-11,OK,2,0
2011,May-11,OK,1,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,KS,0,0
2011,May-11,IA,1,0
2011,May-11,IA,1,0
2011,May-11,LA,0,0
2011,May-11,LA,1,0
2011,May-11,LA,0,0
2011,May-11,TX,0,0
2011,May-11,TX,0,0
2011,May-11,LA,3,4
2011,May-11,NE,0,0
2011,May-11,NE,0,0
2011,May-11,NE,0,0
2011,May-11,SD,0,0
2011,May-11,NE,0,0
2011,May-11,NE,0,0
2011,May-11,SD,0,0
2011,May-11,SD,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,TX,0,0
2011,Jun-11,OK,1,0
2011,Jun-11,OK,0,0
2011,Jun-11,TX,0,0
2011,Jun-11,OK,0,0
2011,Jun-11,SD,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,SD,0,0
2011,Jun-11,SD,0,0
2011,Jun-11,SD,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,KS,1,0
2011,Jun-11,SD,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,OK,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,OK,0,0
2011,Jun-11,OK,0,0
2011,Jun-11,OK,0,0
2011,Jun-11,IA,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,IA,1,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,3,0
2011,Jun-11,KS,1,0
2011,Jun-11,KS,1,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,3,0
2011,Jun-11,KS,1,0
2011,Jun-11,KS,2,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,3,0
2011,Jun-11,NE,1,0
2011,Jun-11,NE,0,0
2011,Jun-11,NE,2,1
2011,Jun-11,NE,3,0
2011,Jun-11,NE,0,0
2011,Jun-11,NE,2,0
2011,Jun-11,NE,0,0
2011,Jun-11,NE,2,0
2011,Jun-11,KS,0,0
2011,Jun-11,NE,1,0
2011,Jun-11,NE,2,0
2011,Jun-11,NE,3,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,KS,0,0
2011,Jun-11,NE,1,0
2011,Jun-11,NE,1,0
2011,Jun-11,NE,1,0
2011,Jun-11,IA,1,0
2011,Jun-11,TX,0,0
2011,Jun-11,IA,0,0
2011,Jun-11,IA,1,0
2011,Jun-11,IA,0,0
2011,Jun-11,TX,0,0
2011,Jun-11,TX,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,NE,0,0
2011,Jun-11,IA,0,0
2011,Jun-11,IA,1,0
2011,Jun-11,TX,1,1
2011,Jul-11,SD,0,0
2011,Jul-11,KS,0,0
2011,Jul-11,IA,0,0
2011,Jul-11,NE,0,0
2011,Jul-11,NE,0,0
2011,Jul-11,NE,0,0
2011,Jul-11,SD,1,0
2011,Jul-11,TX,0,0
2011,Jul-11,SD,0,0
2011,Jul-11,SD,0,0
2011,Jul-11,SD,0,0
2011,Aug-11,TX,0,0
2011,Aug-11,OK,2,3
2011,Aug-11,NE,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,NE,1,0
2011,Aug-11,NE,3,0
2011,Aug-11,NE,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,TX,0,0
2011,Aug-11,SD,0,0
2011,Aug-11,SD,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,NE,0,0
2011,Aug-11,TX,0,0
2011,Aug-11,TX,0,0
2011,Aug-11,NE,0,0
2011,Sep-11,LA,0,0
2011,Sep-11,LA,1,0
2011,Sep-11,TX,1,0
2011,Sep-11,OK,0,0
2011,Sep-11,OK,0,0
2011,Sep-11,OK,0,0
2011,Oct-11,KS,1,0
2011,Oct-11,KS,1,0
2011,Oct-11,KS,0,0
2011,Oct-11,KS,1,0
2011,Oct-11,TX,1,0
2011,Oct-11,TX,0,1
2011,Nov-11,TX,0,0
2011,Nov-11,OK,4,0
2011,Nov-11,OK,0,0
2011,Nov-11,OK,0,0
2011,Nov-11,OK,0,0
2011,Nov-11,OK,0,0
2011,Nov-11,OK,0,0
2011,Nov-11,OK,0,0
2011,Nov-11,OK,0,0
2011,Nov-11,OK,1,0
2011,Nov-11,OK,1,0
2011,Nov-11,TX,1,0
2011,Nov-11,OK,1,0
2011,Nov-11,TX,1,0
2011,Nov-11,TX,0,0
2011,Nov-11,LA,2,0
2011,Nov-11,LA,0,0
2011,Nov-11,TX,0,0
2011,Nov-11,LA,0,0
2011,Nov-11,LA,0,0
2011,Nov-11,TX,1,0
2011,Nov-11,LA,1,0
2011,Nov-11,TX,0,0
2011,Nov-11,LA,1,0
2011,Nov-11,LA,0,0
2011,Dec-11,LA,1,0
2011,Dec-11,LA,1,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,1,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,1,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,1,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,1,1
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,0,0
2012,Jan-12,TX,1,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,1,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,0,0
2012,Jan-12,LA,0,0
2012,Feb-12,LA,0,0
2012,Feb-12,TX,1,0
2012,Feb-12,TX,1,0
2012,Feb-12,TX,2,0
2012,Feb-12,LA,1,0
2012,Feb-12,LA,0,0
2012,Feb-12,NE,0,0
2012,Feb-12,KS,0,0
2012,Feb-12,KS,0,0
2012,Feb-12,KS,0,0
2012,Feb-12,KS,0,0
2012,Feb-12,KS,0,0
2012,Feb-12,NE,0,0
2012,Feb-12,KS,0,0
2012,Feb-12,KS,2,13
2012,Feb-12,KS,1,0
2012,Mar-12,TX,0,0
2012,Mar-12,LA,0,0
2012,Mar-12,LA,1,0
2012,Mar-12,OK,0,0
2012,Mar-12,OK,0,0
2012,Mar-12,OK,0,0
2012,Mar-12,OK,0,0
2012,Mar-12,NE,3,2
2012,Mar-12,NE,1,1
2012,Mar-12,NE,3,2
2012,Mar-12,NE,2,0
2012,Mar-12,NE,0,0
2012,Mar-12,NE,0,0
2012,Mar-12,TX,2,3
2012,Mar-12,KS,0,0
2012,Mar-12,TX,2,0
2012,Mar-12,TX,1,0
2012,Mar-12,OK,0,0
2012,Mar-12,TX,2,4
2012,Mar-12,TX,0,0
2012,Mar-12,TX,0,0
2012,Mar-12,TX,0,0
2012,Mar-12,LA,0,0
2012,Mar-12,LA,0,0
2012,Mar-12,LA,0,0
2012,Mar-12,LA,0,0
2012,Mar-12,LA,1,0
2012,Mar-12,LA,2,1
2012,Mar-12,LA,0,0
2012,Mar-12,LA,1,0
2012,Mar-12,LA,0,0
2012,Mar-12,LA,1,0
2012,Mar-12,LA,1,0
2012,Mar-12,LA,1,0
2012,Mar-12,LA,0,0
2012,Mar-12,LA,0,0
2012,Mar-12,KS,0,0
2012,Mar-12,KS,0,0
2012,Mar-12,KS,0,0
2012,Mar-12,TX,0,0
2012,Apr-12,TX,1,0
2012,Apr-12,TX,1,0
2012,Apr-12,TX,2,10
2012,Apr-12,TX,0,0
2012,Apr-12,TX,2,7
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,2
2012,Apr-12,TX,0,0
2012,Apr-12,TX,3,7
2012,Apr-12,TX,0,0
2012,Apr-12,TX,2,3
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,LA,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,NE,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,IA,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,NE,2,0
2012,Apr-12,KS,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,NE,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,IA,2,4
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,KS,4,0
2012,Apr-12,NE,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,IA,2,2
2012,Apr-12,KS,1,0
2012,Apr-12,KS,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,KS,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,IA,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,KS,3,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,3,0
2012,Apr-12,KS,3,0
2012,Apr-12,IA,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,1,0
2012,Apr-12,IA,1,0
2012,Apr-12,KS,3,38
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,1,0
2012,Apr-12,NE,1,0
2012,Apr-12,OK,3,35
2012,Apr-12,KS,0,0
2012,Apr-12,NE,1,0
2012,Apr-12,IA,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,NE,0,0
2012,Apr-12,SD,0,0
2012,Apr-12,TX,1,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,IA,0,0
2012,Apr-12,IA,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,KS,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,KS,2,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,TX,0,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,0,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,1,0
2012,Apr-12,OK,1,0
2012,May-12,OK,2,1
2012,May-12,IA,0,0
2012,May-12,NE,1,0
2012,May-12,IA,2,0
2012,May-12,IA,0,0
2012,May-12,IA,0,0
2012,May-12,IA,0,0
2012,May-12,IA,1,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,TX,0,0
2012,May-12,LA,1,0
2012,May-12,TX,0,2
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,2,8
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,1,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,KS,1,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,3,0
2012,May-12,KS,3,0
2012,May-12,TX,0,0
2012,May-12,LA,0,0
2012,May-12,IA,1,0
2012,May-12,NE,2,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,May-12,KS,1,0
2012,May-12,KS,2,0
2012,May-12,KS,2,0
2012,May-12,KS,1,0
2012,May-12,KS,2,0
2012,May-12,KS,2,0
2012,May-12,KS,1,0
2012,May-12,KS,1,0
2012,May-12,NE,0,0
2012,May-12,NE,0,0
2012,May-12,NE,0,0
2012,May-12,NE,0,0
2012,May-12,OK,1,0
2012,May-12,OK,0,0
2012,May-12,KS,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,TX,0,0
2012,May-12,KS,0,0
2012,May-12,KS,0,0
2012,Jun-12,SD,0,0
2012,Jun-12,SD,0,0
2012,Jun-12,SD,0,0
2012,Jun-12,SD,0,0
2012,Jun-12,TX,0,0
2012,Jun-12,SD,1,0
2012,Jun-12,TX,1,0
2012,Jun-12,TX,0,0
2012,Jun-12,KS,0,0
2012,Jun-12,SD,0,0
2012,Jun-12,SD,1,0
2012,Jun-12,NE,0,0
2012,Jun-12,SD,2,0
2012,Jun-12,LA,0,0
2012,Jul-12,NE,0,0
2012,Jul-12,LA,0,1
2012,Jul-12,KS,0,0
2012,Jul-12,NE,0,0
2012,Jul-12,LA,1,0
2012,Jul-12,LA,0,0
2012,Aug-12,SD,0,0
2012,Aug-12,SD,0,0
2012,Aug-12,NE,0,0
2012,Aug-12,TX,0,0
2012,Sep-12,KS,0,0
2012,Sep-12,TX,0,0
2012,Sep-12,TX,0,0
2012,Sep-12,NE,0,0
2012,Oct-12,TX,0,0
2012,Oct-12,TX,0,0
2012,Oct-12,OK,1,2
2012,Oct-12,TX,0,0
2012,Nov-12,LA,0,0
2012,Dec-12,LA,1,0
2012,Dec-12,LA,1,0
2012,Dec-12,TX,0,0
2012,Dec-12,TX,0,0
2012,Dec-12,TX,0,0
2012,Dec-12,TX,3,0
2012,Dec-12,TX,0,0
2012,Dec-12,LA,0,0
2012,Dec-12,LA,0,0
2012,Dec-12,LA,2,1
2012,Dec-12,LA,2,0
2012,Dec-12,LA,1,0
2012,Dec-12,LA,0,0
2013,Jan-13,LA,1,0
2013,Jan-13,LA,1,0
2013,Jan-13,LA,0,0
2013,Jan-13,LA,1,2
2013,Jan-13,LA,1,0
2013,Jan-13,LA,0,0
2013,Jan-13,OK,1,0
2013,Jan-13,OK,1,0
2013,Jan-13,TX,0,0
2013,Jan-13,LA,2,0
2013,Feb-13,TX,0,1
2013,Feb-13,TX,1,0
2013,Feb-13,LA,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,1,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,LA,0,0
2013,Feb-13,LA,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,1,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,0,0
2013,Feb-13,TX,1,3
2013,Feb-13,LA,1,0
2013,Feb-13,LA,1,0
2013,Feb-13,LA,0,0
2013,Feb-13,LA,1,0
2013,Mar-13,NE,0,0
2013,Mar-13,NE,0,0
2013,Mar-13,NE,0,0
2013,Mar-13,OK,0,0
2013,Mar-13,OK,1,0
2013,Apr-13,TX,1,0
2013,Apr-13,KS,0,0
2013,Apr-13,NE,1,0
2013,Apr-13,LA,1,0
2013,Apr-13,TX,0,0
2013,Apr-13,OK,0,0
2013,Apr-13,TX,0,0
2013,Apr-13,TX,0,0
2013,Apr-13,OK,1,0
2013,Apr-13,OK,0,0
2013,Apr-13,OK,0,0
2013,Apr-13,OK,1,0
2013,Apr-13,OK,0,0
2013,Apr-13,OK,1,0
2013,Apr-13,OK,1,0
2013,Apr-13,OK,1,0
2013,Apr-13,OK,1,2
2013,Apr-13,OK,2,0
2013,Apr-13,LA,1,0
2013,Apr-13,LA,0,0
2013,Apr-13,LA,0,0
2013,Apr-13,LA,1,0
2013,Apr-13,LA,0,2
2013,Apr-13,OK,0,0
2013,Apr-13,LA,1,0
2013,Apr-13,TX,0,0
2013,Apr-13,TX,0,0
2013,Apr-13,TX,0,0
2013,Apr-13,TX,0,0
2013,May-13,SD,0,0
2013,May-13,TX,0,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,LA,0,0
2013,May-13,LA,0,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,OK,0,0
2013,May-13,TX,0,0
2013,May-13,TX,1,1
2013,May-13,TX,1,0
2013,May-13,TX,1,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,4,60
2013,May-13,TX,0,0
2013,May-13,TX,1,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,3,7
2013,May-13,TX,0,0
2013,May-13,TX,1,1
2013,May-13,TX,1,1
2013,May-13,TX,1,0
2013,May-13,LA,1,1
2013,May-13,LA,0,0
2013,May-13,NE,0,0
2013,May-13,TX,0,0
2013,May-13,TX,1,0
2013,May-13,KS,0,0
2013,May-13,NE,0,0
2013,May-13,KS,0,0
2013,May-13,KS,1,0
2013,May-13,KS,0,0
2013,May-13,KS,4,0
2013,May-13,KS,1,0
2013,May-13,KS,0,0
2013,May-13,KS,1,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,KS,2,0
2013,May-13,KS,0,0
2013,May-13,OK,1,0
2013,May-13,OK,1,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,OK,3,4
2013,May-13,KS,0,0
2013,May-13,NE,1,0
2013,May-13,KS,1,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,KS,1,0
2013,May-13,KS,0,0
2013,May-13,OK,4,12
2013,May-13,IA,0,0
2013,May-13,OK,0,0
2013,May-13,IA,1,0
2013,May-13,OK,0,0
2013,May-13,OK,2,0
2013,May-13,IA,1,0
2013,May-13,OK,1,0
2013,May-13,OK,5,236
2013,May-13,OK,0,0
2013,May-13,OK,1,0
2013,May-13,OK,1,0
2013,May-13,KS,0,0
2013,May-13,OK,1,0
2013,May-13,OK,1,0
2013,May-13,TX,0,0
2013,May-13,OK,0,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,TX,0,0
2013,May-13,TX,1,0
2013,May-13,TX,0,0
2013,May-13,OK,2,0
2013,May-13,OK,1,0
2013,May-13,OK,1,0
2013,May-13,OK,1,0
2013,May-13,OK,1,0
2013,May-13,OK,1,0
2013,May-13,TX,0,0
2013,May-13,OK,0,0
2013,May-13,OK,1,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,1,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,TX,0,0
2013,May-13,IA,0,0
2013,May-13,NE,0,0
2013,May-13,NE,0,0
2013,May-13,NE,0,0
2013,May-13,NE,0,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,KS,3,1
2013,May-13,NE,2,0
2013,May-13,NE,0,0
2013,May-13,NE,2,0
2013,May-13,NE,0,0
2013,May-13,KS,2,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,KS,3,0
2013,May-13,KS,1,0
2013,May-13,NE,0,0
2013,May-13,KS,1,0
2013,May-13,NE,0,0
2013,May-13,KS,0,0
2013,May-13,KS,3,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,TX,0,0
2013,May-13,SD,1,1
2013,May-13,TX,0,0
2013,May-13,NE,0,0
2013,May-13,TX,0,0
2013,May-13,KS,0,0
2013,May-13,TX,0,0
2013,May-13,NE,0,0
2013,May-13,NE,0,0
2013,May-13,NE,1,0
2013,May-13,NE,1,0
2013,May-13,NE,0,0
2013,May-13,NE,1,0
2013,May-13,OK,1,0
2013,May-13,KS,0,0
2013,May-13,IA,0,0
2013,May-13,NE,0,0
2013,May-13,NE,0,0
2013,May-13,NE,0,0
2013,May-13,OK,1,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,KS,0,0
2013,May-13,OK,0,0
2013,May-13,KS,1,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,1,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,IA,1,0
2013,May-13,IA,1,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,1,0
2013,May-13,OK,2,0
2013,May-13,KS,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,3,34
2013,May-13,IA,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,0,0
2013,May-13,OK,2,1
