Year,Month,Date,State,Magnitude,Injuries,Fatalities,Total,Length,Width
1969,4,Apr-1969,OK,1,0,0,0,0.1,10
1969,4,Apr-1969,OK,0,0,0,0,0.1,10
1969,4,Apr-1969,TX,1,0,0,0,0.8,10
1969,4,Apr-1969,LA,1,0,0,0,2,67
1969,4,Apr-1969,TX,3,0,0,0,0.1,50
1969,4,Apr-1969,TX,0,0,0,0,0.1,10
1969,4,Apr-1969,OK,1,0,0,0,10.4,10
1969,4,Apr-1969,TX,2,0,0,0,1,20
1969,4,Apr-1969,TX,2,0,0,0,0.1,100
1969,4,Apr-1969,TX,2,45,0,45,16.5,200
1969,4,Apr-1969,TX,3,0,0,0,2,440
1969,4,Apr-1969,TX,1,0,0,0,1.5,20
1969,5,May-1969,TX,2,0,0,0,0.1,50
1969,5,May-1969,TX,0,0,0,0,0.2,10
1969,5,May-1969,TX,0,0,0,0,0.2,10
1969,5,May-1969,OK,0,0,0,0,0.1,10
1969,5,May-1969,TX,2,0,0,0,1,67
1969,5,May-1969,OK,1,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,0.2,17
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,4.1,100
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,2,60
1969,5,May-1969,TX,0,0,0,0,0.5,17
1969,5,May-1969,TX,0,0,0,0,0.5,50
1969,5,May-1969,TX,0,0,0,0,1,50
1969,5,May-1969,KS,1,0,0,0,2,10
1969,5,May-1969,TX,2,0,0,0,4.7,10
1969,5,May-1969,TX,0,0,0,0,0.3,10
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,1,0,0,0,0.5,17
1969,5,May-1969,TX,2,0,0,0,0.1,50
1969,5,May-1969,TX,3,0,0,0,41.6,200
1969,5,May-1969,TX,3,2,0,2,38.9,100
1969,5,May-1969,TX,1,0,0,0,26.7,100
1969,5,May-1969,OK,0,0,0,0,0.1,10
1969,5,May-1969,TX,3,0,0,0,1,100
1969,5,May-1969,TX,2,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,KS,0,0,0,0,0.2,20
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,2,0,0,0,4.9,10
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,3,0,0,0,0.1,10
1969,5,May-1969,NE,1,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,2,0,0,0,0.1,10
1969,5,May-1969,TX,3,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,7.4,10
1969,5,May-1969,TX,1,0,0,0,0.1,10
1969,5,May-1969,KS,0,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,NE,1,0,0,0,0.2,10
1969,5,May-1969,OK,0,0,0,0,0.1,10
1969,5,May-1969,TX,3,0,0,0,0.5,10
1969,5,May-1969,TX,3,0,0,0,0.1,33
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,OK,0,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,0.1,33
1969,5,May-1969,TX,0,0,0,0,0.5,10
1969,5,May-1969,TX,2,0,0,0,0.2,33
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,0,0,0,0,0.1,17
1969,5,May-1969,TX,2,3,0,3,4.3,100
1969,5,May-1969,TX,1,0,0,0,0.1,20
1969,5,May-1969,TX,3,0,0,0,0.5,20
1969,5,May-1969,TX,0,0,0,0,1,10
1969,5,May-1969,TX,0,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,42.8,150
1969,5,May-1969,TX,0,0,0,0,42.8,267
1969,5,May-1969,TX,0,0,0,0,42.8,200
1969,5,May-1969,TX,0,0,0,0,42.8,200
1969,5,May-1969,TX,0,0,0,0,10.5,150
1969,5,May-1969,TX,3,0,0,0,0.6,50
1969,5,May-1969,TX,0,0,0,0,23.7,33
1969,5,May-1969,TX,2,0,0,0,0.1,20
1969,5,May-1969,TX,2,0,0,0,0.1,10
1969,5,May-1969,TX,0,0,0,0,0.1,33
1969,5,May-1969,LA,0,0,0,0,0.5,20
1969,5,May-1969,TX,3,0,3,3,1.5,67
1969,5,May-1969,KS,0,0,0,0,0.1,10
1969,5,May-1969,KS,0,0,0,0,0.2,33
1969,5,May-1969,NE,0,0,0,0,0.1,10
1969,5,May-1969,KS,1,0,0,0,2,250
1969,6,Jun-1969,TX,0,0,0,0,0.1,10
1969,6,Jun-1969,TX,2,0,0,0,14.9,10
1969,6,Jun-1969,IA,0,0,0,0,0.1,10
1969,6,Jun-1969,IA,1,0,0,0,1,200
1969,6,Jun-1969,IA,2,0,0,0,0.1,200
1969,6,Jun-1969,IA,1,0,0,0,0.1,100
1969,6,Jun-1969,TX,0,0,0,0,4.1,10
1969,6,Jun-1969,OK,2,0,0,0,0.1,10
1969,6,Jun-1969,TX,2,0,0,0,0.1,10
1969,6,Jun-1969,SD,0,0,0,0,0.1,10
1969,6,Jun-1969,TX,0,0,0,0,0.1,10
1969,6,Jun-1969,OK,0,0,0,0,0.1,10
1969,6,Jun-1969,NE,2,0,0,0,2,400
1969,6,Jun-1969,TX,0,0,0,0,0.1,17
1969,6,Jun-1969,OK,0,0,0,0,0.1,10
1969,6,Jun-1969,IA,2,0,0,0,1,100
1969,6,Jun-1969,TX,2,0,0,0,0.5,50
1969,6,Jun-1969,TX,0,0,0,0,0.1,20
1969,6,Jun-1969,TX,1,0,0,0,0.1,10
1969,6,Jun-1969,TX,0,0,0,0,0.1,17
1969,6,Jun-1969,TX,1,0,0,0,0.5,20
1969,6,Jun-1969,OK,2,0,0,0,12.8,100
1969,6,Jun-1969,TX,0,0,0,0,0.1,10
1969,6,Jun-1969,TX,0,0,0,0,0.1,10
1969,6,Jun-1969,KS,2,6,0,6,6.2,37
1969,6,Jun-1969,TX,2,0,0,0,0.1,10
1969,6,Jun-1969,KS,3,60,0,60,2,100
1969,6,Jun-1969,NE,2,0,1,1,4.1,10
1969,6,Jun-1969,NE,1,0,0,0,0.1,10
1969,6,Jun-1969,NE,1,0,0,0,0.1,10
1969,6,Jun-1969,IA,0,0,0,0,0.1,10
1969,6,Jun-1969,IA,1,0,0,0,0.1,10
1969,6,Jun-1969,IA,0,0,0,0,1,200
1969,6,Jun-1969,OK,2,0,0,0,0.1,10
1969,6,Jun-1969,TX,1,0,0,0,0.2,20
1969,6,Jun-1969,KS,4,6,0,6,8.7,700
1969,6,Jun-1969,TX,0,0,0,0,1,300
1969,6,Jun-1969,OK,0,0,0,0,0.1,10
1969,6,Jun-1969,OK,1,0,0,0,0.1,10
1969,6,Jun-1969,OK,0,0,0,0,0.1,10
1969,6,Jun-1969,OK,2,0,0,0,13.1,10
1969,6,Jun-1969,OK,1,0,0,0,1.5,10
1969,6,Jun-1969,NE,2,0,0,0,9.9,20
1969,6,Jun-1969,KS,3,0,0,0,47,700
1969,6,Jun-1969,NE,2,0,0,0,15.7,10
1969,6,Jun-1969,NE,1,0,0,0,13.1,10
1969,6,Jun-1969,NE,2,0,0,0,20.5,10
1969,6,Jun-1969,SD,2,2,0,2,6.6,200
1969,6,Jun-1969,SD,1,1,0,1,0.1,10
1969,6,Jun-1969,SD,1,0,0,0,0.1,10
1969,6,Jun-1969,SD,3,6,0,6,1.5,133
1969,6,Jun-1969,SD,0,0,0,0,0.1,10
1969,6,Jun-1969,OK,2,0,0,0,0.8,10
1969,6,Jun-1969,KS,1,0,0,0,0.5,10
1969,6,Jun-1969,IA,1,0,0,0,2,200
1969,6,Jun-1969,IA,1,0,0,0,1,300
1969,6,Jun-1969,IA,2,0,0,0,26.9,300
1969,6,Jun-1969,IA,1,0,0,0,0.1,10
1969,6,Jun-1969,OK,1,0,0,0,0.1,10
1969,6,Jun-1969,OK,0,0,0,0,0.1,10
1969,6,Jun-1969,IA,2,0,0,0,4.3,200
1969,6,Jun-1969,SD,1,4,0,4,2,10
1969,6,Jun-1969,IA,2,0,0,0,0.1,200
1969,6,Jun-1969,IA,1,0,0,0,0.1,200
1969,6,Jun-1969,IA,2,0,0,0,1,250
1969,6,Jun-1969,IA,1,0,0,0,8.2,250
1969,6,Jun-1969,IA,2,0,0,0,0.1,200
1969,7,Jul-1969,SD,4,0,0,0,1.8,133
1969,7,Jul-1969,SD,2,0,0,0,0.1,10
1969,7,Jul-1969,KS,0,0,0,0,0.1,10
1969,7,Jul-1969,KS,1,0,0,0,1,100
1969,7,Jul-1969,KS,0,0,0,0,0.1,10
1969,7,Jul-1969,KS,2,4,0,4,7,10
1969,7,Jul-1969,NE,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,1,0,0,0,27.5,10
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,LA,1,0,0,0,0.5,33
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,1,0,0,0,2.3,10
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,2,0,0,0,0.1,33
1969,7,Jul-1969,LA,1,1,0,1,0.5,33
1969,7,Jul-1969,NE,1,0,0,0,0.1,10
1969,7,Jul-1969,LA,1,0,0,0,0.5,33
1969,7,Jul-1969,LA,0,0,0,0,0.5,33
1969,7,Jul-1969,SD,0,0,0,0,13.1,10
1969,7,Jul-1969,TX,0,0,0,0,0.1,100
1969,7,Jul-1969,TX,1,0,0,0,2.3,20
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,1,0,0,0,0.1,10
1969,7,Jul-1969,TX,2,0,0,0,0.5,10
1969,7,Jul-1969,TX,1,0,0,0,0.5,17
1969,7,Jul-1969,SD,1,0,0,0,1,10
1969,7,Jul-1969,NE,0,0,0,0,7.1,10
1969,7,Jul-1969,NE,0,0,0,0,0.1,10
1969,7,Jul-1969,NE,1,0,0,0,0.1,10
1969,7,Jul-1969,IA,1,0,0,0,1.9,200
1969,7,Jul-1969,IA,1,0,0,0,0.1,10
1969,7,Jul-1969,IA,1,0,0,0,0.1,10
1969,7,Jul-1969,NE,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,2,0,0,0,0.1,10
1969,7,Jul-1969,SD,0,0,0,0,0.1,10
1969,7,Jul-1969,SD,2,0,0,0,0.2,33
1969,7,Jul-1969,NE,0,0,0,0,0.1,10
1969,7,Jul-1969,OK,2,0,0,0,0.8,40
1969,7,Jul-1969,IA,3,0,0,0,22.5,200
1969,7,Jul-1969,IA,2,0,0,0,11.1,10
1969,7,Jul-1969,TX,1,0,0,0,0.5,20
1969,7,Jul-1969,TX,1,0,0,0,0.1,10
1969,8,Aug-1969,NE,0,0,0,0,0.1,10
1969,8,Aug-1969,NE,0,0,0,0,0.1,10
1969,8,Aug-1969,SD,2,1,0,1,34.3,10
1969,8,Aug-1969,IA,1,0,0,0,0.1,27
1969,8,Aug-1969,IA,1,0,0,0,3,27
1969,8,Aug-1969,SD,0,0,0,0,0.1,10
1969,8,Aug-1969,IA,2,0,0,0,2,70
1969,8,Aug-1969,SD,1,3,0,3,0.1,10
1969,8,Aug-1969,SD,2,1,0,1,6.1,10
1969,8,Aug-1969,TX,1,0,0,0,0.1,10
1969,8,Aug-1969,TX,2,0,0,0,0.1,10
1969,8,Aug-1969,TX,2,0,0,0,0.2,10
1969,8,Aug-1969,SD,0,0,0,0,0.1,10
1969,8,Aug-1969,TX,2,0,0,0,0.3,67
1969,8,Aug-1969,TX,0,0,0,0,0.1,10
1969,8,Aug-1969,TX,0,0,0,0,0.1,10
1969,8,Aug-1969,TX,0,0,0,0,0.1,17
1969,9,Sep-1969,TX,3,0,0,0,0.8,50
1969,9,Sep-1969,TX,1,0,0,0,0.1,10
1969,9,Sep-1969,TX,1,0,0,0,0.1,10
1969,9,Sep-1969,TX,1,0,0,0,0.1,10
1969,9,Sep-1969,OK,0,0,0,0,0.1,10
1969,9,Sep-1969,TX,1,0,0,0,0.1,50
1969,9,Sep-1969,TX,0,0,0,0,6.6,100
1969,9,Sep-1969,IA,1,0,0,0,1,200
1969,10,Oct-1969,KS,0,0,0,0,0.1,10
1969,10,Oct-1969,LA,1,0,0,0,1,100
1969,10,Oct-1969,OK,2,0,0,0,0.8,200
1969,10,Oct-1969,TX,3,2,0,2,45.9,200
1969,10,Oct-1969,TX,0,0,0,0,0.5,10
1969,10,Oct-1969,TX,0,0,0,0,0.5,10
1969,10,Oct-1969,TX,0,0,0,0,0.5,10
1969,10,Oct-1969,TX,2,0,0,0,1,10
1969,10,Oct-1969,TX,1,0,0,0,0.8,33
1969,10,Oct-1969,TX,1,1,0,1,1,10
1969,10,Oct-1969,TX,1,0,0,0,1,10
1969,11,Nov-1969,TX,1,0,0,0,0.1,20
1969,12,Dec-1969,LA,2,0,0,0,0.5,33
1969,12,Dec-1969,LA,1,5,0,5,16.4,67
1969,12,Dec-1969,LA,3,8,1,9,1.5,100
1969,12,Dec-1969,LA,3,1,0,1,13.5,50
1969,12,Dec-1969,LA,3,2,0,2,29.1,183
1970,1,Jan-1970,TX,2,0,0,0,1,33
1970,1,Jan-1970,LA,1,0,0,0,2,50
1970,2,Feb-1970,TX,0,0,0,0,1,20
1970,2,Feb-1970,TX,1,0,0,0,1,33
1970,2,Feb-1970,TX,2,2,0,2,0.1,40
1970,3,Mar-1970,KS,0,0,0,0,25.8,10
1970,3,Mar-1970,KS,2,0,0,0,25.5,360
1970,3,Mar-1970,TX,1,0,0,0,0.8,23
1970,3,Mar-1970,TX,2,0,0,0,1,27
1970,3,Mar-1970,TX,3,0,0,0,0.5,67
1970,3,Mar-1970,TX,2,0,0,0,0.2,50
1970,3,Mar-1970,TX,1,0,0,0,0.3,100
1970,3,Mar-1970,LA,1,0,0,0,0.5,50
1970,3,Mar-1970,LA,3,2,0,2,1,50
1970,4,Apr-1970,SD,1,0,0,0,1,10
1970,4,Apr-1970,TX,4,24,0,24,30,880
1970,4,Apr-1970,TX,4,51,5,56,96.6,880
1970,4,Apr-1970,TX,4,13,1,14,130,880
1970,4,Apr-1970,TX,4,42,16,58,65,880
1970,4,Apr-1970,TX,2,0,0,0,2,50
1970,4,Apr-1970,OK,2,0,0,0,5.2,50
1970,4,Apr-1970,OK,0,0,0,0,0.5,100
1970,4,Apr-1970,TX,2,0,0,0,0.5,67
1970,4,Apr-1970,TX,1,2,0,2,1,20
1970,4,Apr-1970,TX,2,0,0,0,0.1,10
1970,4,Apr-1970,TX,0,0,0,0,0.8,27
1970,4,Apr-1970,TX,2,0,0,0,1.2,33
1970,4,Apr-1970,LA,3,2,0,2,6.8,50
1970,4,Apr-1970,TX,2,12,0,12,1,10
1970,4,Apr-1970,TX,1,0,0,0,6.1,20
1970,4,Apr-1970,TX,2,0,1,1,0.1,10
1970,4,Apr-1970,TX,2,0,0,0,14.9,100
1970,4,Apr-1970,TX,1,0,0,0,0.1,10
1970,4,Apr-1970,TX,2,0,0,0,0.5,33
1970,4,Apr-1970,TX,1,0,0,0,0.5,27
1970,4,Apr-1970,LA,1,0,0,0,24.4,833
1970,4,Apr-1970,TX,2,0,0,0,0.1,200
1970,4,Apr-1970,TX,2,0,0,0,14.2,440
1970,4,Apr-1970,TX,1,1,0,1,1,20
1970,4,Apr-1970,TX,2,2,0,2,1,267
1970,4,Apr-1970,TX,1,0,0,0,1,23
1970,4,Apr-1970,TX,0,0,0,0,0.5,13
1970,4,Apr-1970,OK,0,0,0,0,0.1,10
1970,4,Apr-1970,OK,3,0,0,0,1,10
1970,4,Apr-1970,OK,0,0,0,0,3.6,50
1970,4,Apr-1970,IA,2,0,0,0,2.3,800
1970,4,Apr-1970,OK,2,2,0,2,170.5,250
1970,4,Apr-1970,OK,2,6,0,6,46.7,500
1970,4,Apr-1970,OK,1,2,0,2,0.2,50
1970,5,May-1970,KS,1,0,0,0,0.1,10
1970,5,May-1970,KS,2,0,0,0,9.5,100
1970,5,May-1970,KS,1,0,0,0,1,10
1970,5,May-1970,IA,2,0,0,0,2,100
1970,5,May-1970,IA,2,0,0,0,1,100
1970,5,May-1970,KS,2,0,0,0,0.5,100
1970,5,May-1970,OK,1,0,0,0,2,10
1970,5,May-1970,IA,0,0,0,0,0.1,10
1970,5,May-1970,KS,0,0,0,0,0.1,10
1970,5,May-1970,KS,1,0,0,0,1,200
1970,5,May-1970,KS,1,0,0,0,0.1,10
1970,5,May-1970,TX,1,0,0,0,1,27
1970,5,May-1970,TX,5,500,26,526,8.4,1333
1970,5,May-1970,IA,1,0,0,0,0.3,10
1970,5,May-1970,NE,2,1,0,1,0.1,10
1970,5,May-1970,TX,2,0,0,0,6.8,17
1970,5,May-1970,IA,2,0,0,0,5.9,400
1970,5,May-1970,IA,1,0,0,0,0.1,10
1970,5,May-1970,IA,1,0,0,0,0.1,10
1970,5,May-1970,TX,0,0,0,0,0.5,23
1970,5,May-1970,TX,1,0,0,0,4.9,33
1970,5,May-1970,TX,1,0,0,0,4.9,27
1970,5,May-1970,TX,0,0,0,0,4.3,17
1970,5,May-1970,TX,1,1,0,1,7.1,23
1970,5,May-1970,TX,2,0,0,0,0.5,440
1970,5,May-1970,TX,1,0,0,0,5.1,13
1970,5,May-1970,TX,1,0,0,0,28.9,17
1970,5,May-1970,TX,1,0,0,0,0.4,50
1970,5,May-1970,TX,0,0,0,0,0.3,17
1970,5,May-1970,TX,2,0,0,0,0.5,27
1970,5,May-1970,TX,0,0,0,0,0.1,10
1970,5,May-1970,KS,0,0,0,0,0.1,10
1970,5,May-1970,KS,0,0,0,0,1,100
1970,5,May-1970,IA,1,0,0,0,0.1,10
1970,5,May-1970,TX,2,20,0,20,4.5,50
1970,5,May-1970,TX,2,20,0,20,4.5,50
1970,5,May-1970,LA,2,0,0,0,5.2,417
1970,5,May-1970,TX,2,1,0,1,25.5,100
1970,5,May-1970,LA,1,0,0,0,1,183
1970,5,May-1970,TX,0,0,0,0,1,23
1970,5,May-1970,LA,0,0,0,0,0.2,33
1970,5,May-1970,OK,0,0,0,0,0.1,10
1970,5,May-1970,OK,0,0,0,0,0.1,10
1970,5,May-1970,OK,0,0,0,0,0.1,10
1970,5,May-1970,OK,0,0,0,0,0.1,10
1970,5,May-1970,TX,1,0,0,0,13.1,60
1970,5,May-1970,KS,2,0,0,0,0.5,100
1970,5,May-1970,SD,0,0,0,0,0.1,10
1970,5,May-1970,SD,0,0,0,0,0.1,10
1970,5,May-1970,TX,0,0,0,0,5.1,33
1970,5,May-1970,TX,1,0,0,0,17.2,67
1970,5,May-1970,TX,2,0,0,0,18.6,67
1970,6,Jun-1970,LA,1,0,0,0,0.5,183
1970,6,Jun-1970,TX,1,0,0,0,0.5,17
1970,6,Jun-1970,TX,0,1,0,1,0.1,10
1970,6,Jun-1970,KS,0,0,0,0,0.1,100
1970,6,Jun-1970,NE,2,0,0,0,0.1,10
1970,6,Jun-1970,OK,1,0,0,0,0.1,10
1970,6,Jun-1970,OK,2,2,0,2,0.1,10
1970,6,Jun-1970,OK,3,1,0,1,13.2,100
1970,6,Jun-1970,NE,0,0,0,0,0.1,10
1970,6,Jun-1970,OK,1,2,0,2,10.1,167
1970,6,Jun-1970,NE,1,0,0,0,0.1,10
1970,6,Jun-1970,OK,1,0,0,0,0.1,10
1970,6,Jun-1970,OK,2,0,0,0,2,100
1970,6,Jun-1970,OK,0,0,0,0,2,50
1970,6,Jun-1970,OK,2,0,0,0,0.1,100
1970,6,Jun-1970,OK,1,1,0,1,0.1,10
1970,6,Jun-1970,OK,2,0,0,0,2.5,440
1970,6,Jun-1970,KS,0,0,0,0,3,10
1970,6,Jun-1970,KS,0,0,0,0,14.7,200
1970,6,Jun-1970,OK,2,1,1,2,15.4,150
1970,6,Jun-1970,KS,0,0,0,0,0.1,10
1970,6,Jun-1970,OK,2,14,1,15,5.2,440
1970,6,Jun-1970,KS,1,0,0,0,0.1,10
1970,6,Jun-1970,OK,3,1,0,1,22.2,10
1970,6,Jun-1970,OK,2,0,0,0,0.1,10
1970,6,Jun-1970,NE,1,0,0,0,0.1,10
1970,6,Jun-1970,IA,1,0,0,0,1,50
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,KS,0,0,0,0,2.5,10
1970,6,Jun-1970,KS,0,0,0,0,1,10
1970,6,Jun-1970,KS,2,0,0,0,8.4,10
1970,6,Jun-1970,KS,3,0,0,0,7.3,10
1970,6,Jun-1970,KS,3,5,0,5,17.2,900
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,1,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,2,0,0,0,2.5,1760
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,1,0,0,0,0.1,10
1970,6,Jun-1970,SD,1,0,0,0,0.1,67
1970,6,Jun-1970,SD,3,0,0,0,0.1,200
1970,6,Jun-1970,KS,2,0,0,0,1.5,200
1970,6,Jun-1970,SD,1,0,0,0,0.5,50
1970,6,Jun-1970,SD,1,0,0,0,2,133
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,1,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,NE,2,0,0,0,59.1,10
1970,6,Jun-1970,NE,2,0,0,0,42.9,600
1970,6,Jun-1970,NE,1,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,IA,0,0,0,0,1,150
1970,6,Jun-1970,TX,1,0,0,0,1,33
1970,6,Jun-1970,SD,0,0,0,0,0.1,10
1970,6,Jun-1970,OK,0,0,0,0,0.1,10
1970,6,Jun-1970,KS,0,0,0,0,0.1,10
1970,6,Jun-1970,IA,1,0,0,0,0.1,10
1970,6,Jun-1970,OK,0,0,0,0,0.1,10
1970,6,Jun-1970,OK,0,0,0,0,0.5,100
1970,6,Jun-1970,TX,0,0,0,0,0.8,27
1970,6,Jun-1970,TX,1,0,0,0,1,33
1970,6,Jun-1970,TX,2,0,0,0,0.1,67
1970,6,Jun-1970,TX,3,15,1,16,1.5,200
1970,6,Jun-1970,NE,2,0,0,0,0.3,10
1970,6,Jun-1970,TX,0,0,0,0,1,23
1970,6,Jun-1970,TX,3,0,0,0,3.8,880
1970,6,Jun-1970,LA,1,0,0,0,0.5,67
1970,7,Jul-1970,SD,2,0,0,0,2.3,1320
1970,7,Jul-1970,KS,1,0,0,0,0.5,20
1970,7,Jul-1970,IA,1,0,0,0,2,150
1970,7,Jul-1970,TX,1,0,0,0,1,30
1970,7,Jul-1970,TX,2,4,1,5,1.5,47
1970,7,Jul-1970,TX,1,1,0,1,1,33
1970,7,Jul-1970,LA,1,0,0,0,0.3,33
1970,7,Jul-1970,TX,0,0,0,0,0.1,10
1970,7,Jul-1970,NE,0,0,0,0,0.1,10
1970,7,Jul-1970,SD,2,1,1,2,3.8,10
1970,7,Jul-1970,IA,2,0,0,0,1,100
1970,7,Jul-1970,IA,1,0,0,0,11.3,300
1970,7,Jul-1970,NE,2,0,0,0,4.7,10
1970,7,Jul-1970,IA,2,0,0,0,1.3,250
1970,7,Jul-1970,SD,0,0,0,0,0.1,10
1970,7,Jul-1970,OK,0,0,0,0,0.1,10
1970,7,Jul-1970,SD,2,0,0,0,0.1,10
1970,7,Jul-1970,TX,1,0,0,0,0.1,10
1970,7,Jul-1970,LA,0,0,0,0,1,33
1970,7,Jul-1970,OK,0,0,0,0,0.8,440
1970,7,Jul-1970,SD,1,0,0,0,0.5,50
1970,7,Jul-1970,SD,0,0,0,0,0.1,10
1970,7,Jul-1970,IA,1,0,0,0,1,200
1970,8,Aug-1970,NE,2,0,0,0,2,167
1970,8,Aug-1970,NE,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,2,0,0,0,0.1,10
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,2,2,0,2,0.1,10
1970,8,Aug-1970,TX,2,0,0,0,0.1,10
1970,8,Aug-1970,TX,2,0,0,0,0.1,10
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,2,0,0,0,0.1,10
1970,8,Aug-1970,TX,1,0,0,0,2,150
1970,8,Aug-1970,OK,1,0,0,0,0.1,10
1970,8,Aug-1970,TX,2,1,0,1,0.8,440
1970,8,Aug-1970,KS,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,1,0,0,0,1.5,23
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,1,0,0,0,0.5,23
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,8,Aug-1970,TX,1,0,0,0,1,33
1970,8,Aug-1970,TX,1,0,0,0,0.1,10
1970,8,Aug-1970,TX,1,0,0,0,0.3,50
1970,8,Aug-1970,TX,0,0,0,0,0.1,10
1970,9,Sep-1970,TX,1,0,0,0,14.1,23
1970,9,Sep-1970,TX,1,0,0,0,1,300
1970,9,Sep-1970,TX,0,0,0,0,0.1,10
1970,9,Sep-1970,KS,1,0,0,0,10.1,300
1970,9,Sep-1970,OK,1,0,0,0,0.1,10
1970,9,Sep-1970,OK,1,0,0,0,0.1,10
1970,9,Sep-1970,OK,0,0,0,0,0.1,10
1970,9,Sep-1970,KS,2,0,0,0,0.8,200
1970,9,Sep-1970,NE,1,0,0,0,0.1,10
1970,9,Sep-1970,OK,2,0,0,0,0.1,10
1970,9,Sep-1970,OK,2,0,0,0,8.8,10
1970,9,Sep-1970,OK,2,0,0,0,0.2,200
1970,9,Sep-1970,IA,2,0,0,0,1.9,200
1970,9,Sep-1970,IA,2,0,0,0,2.3,150
1970,9,Sep-1970,IA,2,0,0,0,1,100
1970,9,Sep-1970,IA,3,0,0,0,4.7,300
1970,9,Sep-1970,TX,1,0,0,0,1,27
1970,9,Sep-1970,TX,2,0,0,0,0.1,17
1970,9,Sep-1970,TX,0,0,0,0,0.5,17
1970,9,Sep-1970,TX,1,0,0,0,5.7,27
1970,9,Sep-1970,TX,2,0,0,0,0.5,33
1970,9,Sep-1970,SD,0,0,0,0,0.1,10
1970,9,Sep-1970,OK,1,0,0,0,0.5,100
1970,9,Sep-1970,OK,0,0,0,0,0.3,10
1970,9,Sep-1970,OK,0,0,0,0,0.3,10
1970,9,Sep-1970,TX,0,0,0,0,0.5,17
1970,10,Oct-1970,OK,2,1,0,1,24.4,200
1970,10,Oct-1970,OK,4,84,4,88,25,150
1970,10,Oct-1970,TX,0,0,0,0,0.5,23
1970,10,Oct-1970,OK,0,0,0,0,0.3,100
